id,title,url,reference_id,location,company name,type,postDate
3972901136,Tesla Advisor,https://www.linkedin.com/jobs/view/3972901136,j6mnrvUDhZPwcolz40tfEg==,"Guadalajara, Jalisco, Mexico (On-site)",Tesla,Full-time,4 days ago
3961730604,Tesla Advisor,https://www.linkedin.com/jobs/view/3961730604,j6mnrvUDhZPwcolz40tfEg==,"Monterrey, Nuevo León, Mexico (On-site)",Tesla,Full-time,2 weeks ago
3973592475,Tesla Sales Advisor,https://www.linkedin.com/jobs/view/3973592475,j6mnrvUDhZPwcolz40tfEg==,"Mexico City, Mexico (On-site)",Tesla,Full-time,3 days ago
3948900620,Tesla Customer Quality Manager,https://www.linkedin.com/jobs/view/3948900620,j6mnrvUDhZPwcolz40tfEg==,"Nuevo Laredo, Tamaulipas, Mexico",Aptiv,Full-time,1 week ago
