id,title,url,reference_id,location,company name,type,postDate
4075120098,Tesla Advisor,https://www.linkedin.com/jobs/view/4075120098,NOXNyRCLQ8QZvHik/7txTg==,"Guadalajara, Jalisco, Mexico (On-site)",Tesla,Full-time,3 weeks ago
4075116583,Tesla Advisor,https://www.linkedin.com/jobs/view/4075116583,NOXNyRCLQ8QZvHik/7txTg==,"Monterrey, Nuevo León, Mexico (On-site)",Tesla,Full-time,3 weeks ago
4075119095,Delivery Supervisor,https://www.linkedin.com/jobs/view/4075119095,NOXNyRCLQ8QZvHik/7txTg==,"Mexico City, Mexico (On-site)",Tesla,Full-time,3 weeks ago
